Unnamed: 0,encoded_ip,count,time,flintType,encoded_value,requestCnt,encoded_fqdn,family_no
101416,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,3b32b79e051ec957ae9f9db551596a54.172,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
990232,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,35c99e04da2571dd908de710f7e0923f.18,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
753338,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,1,aaaa000a000000000a000.aa[aaaa][aaaaa].com,0
729350,698983623f3565676cff21527219505e.6,2,20200500000000.0,1,083ca96b832a7bf643e25403acd0ccba.178,4,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
219560,698983623f3565676cff21527219505e.5,2,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
809173,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,2986f8d7fe6887b53247eec573649379.17,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
1038668,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,71f1c5994bd4c0c76e3448f1560cb759.182,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
833908,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,b251bec212c41cf635e41f722fa3cd68.252,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
974287,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,5,[aaaa].[aaaa][aaaaaa].net,0
583624,698983623f3565676cff21527219505e.5,2,20200300000000.0,1,3b1ca23c5eaae1b544d7b9113dce8b0a.1,1,[aaaaa].000aa.info,0
609827,fcfe99947166d5af9aff2e70f83bbafa.7,4,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,19,[aaaa].[aaaa]aa.com,0
308798,698983623f3565676cff21527219505e.2,2,20200400000000.0,1,7a5bcb04788bd8ba98d4920bd544afa3.16,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
950085,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,cad5ef254250109902a5fdf93514f4ad.8,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
670106,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,cb9cbc3ad716a3010c6f0f3e39137731.17,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
665219,6c1d5ad125442a752560015d93606eb8.20,1,20200500000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,9,[aaaa].[aaaa]aa.com,0
963518,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,3,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa[aaaaa].net,0
346021,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,84b76c85fb1dcf96ccd26702450daf65.20,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0.a.aa-aaa[aaaa].org,0
624158,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,1,[aaaa].[aaaa]aa.com,0
189181,5bd34f0929fdde8886bb1f67f62d692a.146,1,20200400000000.0,5,fqdn_11601,1,aaa.aaaa.club,6
144059,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,84b76c85fb1dcf96ccd26702450daf65.20,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
483481,698983623f3565676cff21527219505e.5,1,20200300000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
705436,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,997395195a160038fd7888a40c621e6c.244,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
231051,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,9a86f44a322ae379f94598fbd81895bf.16,2,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
990983,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,34627131364661a1129bfe7f890f8ddc.28,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
744321,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,71f1c5994bd4c0c76e3448f1560cb759.182,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
190185,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,bd2ec7345586b7c94f85407f4a8c8a68.13,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
475056,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,9b36515c664b111b8dd4cedb7c88cec6.1,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
1040659,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,376e6beac949a5bcde7d9f0311377f17.209,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
994326,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,37f1b5a3cfdfd8c98c0588a236ad9bcd.242,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
922306,c0a6bffcbca7c5d0023bc204be4b3d97.54,1,20200500000000.0,1,8332328c02043e841d1fc7ff149afa39.200,3,[aaaa]aa[aaaa].net,3
25682,0a4bac9315565686caaafe8845915a64.3,7,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,90,aaa00a00.[aaaa]aaa.com,0
568979,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,cad5ef254250109902a5fdf93514f4ad.16,1,aaa.aaaaaa.info,2
861389,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,37f1b5a3cfdfd8c98c0588a236ad9bcd.242,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
831594,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,e13333fef90519f1c685687d37e1210e.234,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
279948,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,79984ce9e743d990ebf803dd952f2764.156,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
849066,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaa00a[aaaaaa][aaaaaa][aaaaaa][aaaaaa]0a.a.aaa[aaaaaaa].com,0
227998,698983623f3565676cff21527219505e.5,3,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,4,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
415276,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,d38321e07baa4c5a21a9a506f69be895.62,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
568545,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,ed244ceb6ead45a4986b36d30e713147.1,1,aaa.aaaaaa.info,2
716477,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,0944904ce7083803d00a5bbda13e6c6d.17,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
981554,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,ddae776fe37ca0edbf241e93baddc840.140,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
581462,c5f7c450d3467330f068804a8b8eaffa.125,4,20200500000000.0,1,d80c9a40d546923bee73abcc7b2534fe.173,5,[aaaaaaaa]aaaaaaaaa.xyz,0
239561,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,d9ea4cc9b942c504a133e94e963396a2.16,2,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
706987,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,ac309aed621b21d82135fce35af1ddae.65,2,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
1037798,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,d87b71709641927096259f2d24a2c5e7.162,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
170747,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,d311e07b16648448a4443005e4d3eacf.192,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
549968,698983623f3565676cff21527219505e.2,1,20200300000000.0,1,babb2f0fe52afdaf3f70c91234e17fbd.37,1,aaa[aaaa]-[aaaaaaaa].net,2
802254,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,77b486728cce8306da6a3ce75cfa2ffa.11,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
758188,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,3,aaaa000a000000000a000.aa[aaaa][aaaaa].com,0
351661,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,2,[aaaaaaa].[aaaaaa][aaaaa].com,0
830737,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,95407db4b2a5394b7b0cff86684bb992.123,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
906155,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,8332328c02043e841d1fc7ff149afa39.197,4,[aaaa]aa[aaaa].net,3
1045405,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,26f232fde6ccbe186f134bf67e689daf.17,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
221421,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa0.a.aa[aaaaa].net,0
646738,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,5,[aaaa].[aaaa]aa.com,0
1872,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,2,000aaaa0000000a0a000.aa[aaaa][aaaaa].com,0
151663,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,9b36515c664b111b8dd4cedb7c88cec6.6,3,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
916605,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,8332328c02043e841d1fc7ff149afa39.197,7,[aaaa]aa[aaaa].net,3
1023473,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,31d524db540e9546e379b739ee9e591b.32,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
778616,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,5,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
513196,4657155a84e9a6bcf08fbebf0abb0e33.17,3,20200400000000.0,1,00b27498a2c470156f638e750930a91e.24,1,aaa.aaa[aaaa].com,0
1016568,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,7a5bcb04788bd8ba98d4920bd544afa3.16,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
155372,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,f96941976bf574e40d1fd2f2c04c013e.32,2,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
118580,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,95407db4b2a5394b7b0cff86684bb992.123,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
572624,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,3,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.aaaaaaaa.[aaaaa]aaa[aaaaaa].com,0
290492,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,3c5bb4a03e4481aaeecb804f04f041d6.162,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
932659,698983623f3565676cff21527219505e.1,2,20200500000000.0,1,8332328c02043e841d1fc7ff149afa39.199,3,[aaaa]aa[aaaa].net,3
241140,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,735180e28b38e0267205480d25f09f6d.44,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
564093,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,5f9e23ebf07282b80a72ccedac14022f.16,2,aaa.aaaaaa.info,2
164208,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,ed244ceb6ead45a4986b36d30e713147.8,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
131755,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,9b36515c664b111b8dd4cedb7c88cec6.23,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
741012,698983623f3565676cff21527219505e.6,2,20200400000000.0,1,0c4a3e4bb13d5a8d36cd481930be0285.49,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
112855,698983623f3565676cff21527219505e.1,2,20200400000000.0,1,b055207d1a4ce8395612c9190d50bd6e.245,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
895187,698983623f3565676cff21527219505e.2,1,20200500000000.0,1,2986f8d7fe6887b53247eec573649379.17,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
864035,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,7386c9041732cd890e7630f7560942d1.9,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
23279,0a4bac9315565686caaafe8845915a64.3,2,20200300000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,39,aaa00a00.[aaaa]aaa.com,0
548463,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,f9c0e7f4bad2e0aa749e3205a1d1725a.7,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
319454,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa[aaaaa].net,0
438620,55240f5cb01dd24893b693404153cf89.147,2,20200300000000.0,1,2986f8d7fe6887b53247eec573649379.23,2,aaa0.aaaaaaa.com,0
657634,de6cb1d5224faea9698405abb0372fc6.127,6,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,251,[aaaa].[aaaa]aa.com,0
785896,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,d5b8fc586b3bf2f9924ad7ea8c21425e.32,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
152287,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,d38321e07baa4c5a21a9a506f69be895.62,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
434815,698983623f3565676cff21527219505e.6,2,20200500000000.0,1,a0b2a8631ffc70e2d75056e5fe587acc.18,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
396893,698983623f3565676cff21527219505e.2,2,20200500000000.0,1,364969db710c6b10cc7a5533af4b53a4.11,3,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
549940,698983623f3565676cff21527219505e.2,1,20200300000000.0,1,c0c0fab0f4ffdd9fcb44d3e10e7fd81c.26,2,aaa[aaaa]-[aaaaaaaa].net,2
836418,698983623f3565676cff21527219505e.2,2,20200400000000.0,1,cb9cbc3ad716a3010c6f0f3e39137731.1,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
457929,ea8fd3fba91b9c8dc632058860f53355.13,2,20200500000000.0,1,b96ff9cb9e39dffab1adaf412f0ccb4d.67,6,[aaaaa]aaa[aaaaaa].com,0
497555,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,b444a633e57a48894959219c40d9e017.17,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
943868,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,1,000aaa0a0000000a0aa000.aa[aaaa][aaaaa].com,0
441759,55240f5cb01dd24893b693404153cf89.147,5,20200400000000.0,1,364969db710c6b10cc7a5533af4b53a4.28,1,aaa0.aaaaaaa.com,0
52110,6c1d5ad125442a752560015d93606eb8.20,1,20200500000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,51,aaa00a00.[aaaa]aaa.com,0
591984,698983623f3565676cff21527219505e.6,1,20200500000000.0,1,0d1e25390c9d02079fc04c410453ce7f.157,1,[aaaaa].000aa.info,0
657007,de6cb1d5224faea9698405abb0372fc6.127,4,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,40,[aaaa].[aaaa]aa.com,0
323759,698983623f3565676cff21527219505e.6,1,20200400000000.0,1,6d6562f52cbd49089b935e4b3ca94b00.48,5,aaa[aaaa][aaaaaaaa].com,0
813792,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,63023aec6c4be8d5b25a133b7e8c2609.102,1,000000000.com,2
786487,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,3c5bb4a03e4481aaeecb804f04f041d6.162,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
878612,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,61f188291bda4c112610d177dc538231.74,1,aaa0.[aaaaaa][aaaaaa][aaaaaaa].com,0
844204,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,bcb83b032de182b80ece5712c129f4d3.1,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa[aaaaa].net,0
253143,698983623f3565676cff21527219505e.5,1,20200400000000.0,1,365b91f03fd9b91ea8d1613b1372da9e.20,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaaa.a.aa-aaa[aaaa].org,0
1045555,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,364969db710c6b10cc7a5533af4b53a4.28,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
913785,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,8332328c02043e841d1fc7ff149afa39.197,5,[aaaa]aa[aaaa].net,3
645412,0a4bac9315565686caaafe8845915a64.3,1,20200400000000.0,1,fb61fa95e5e3f2310bffa114e3319759.73,68,[aaaa].[aaaa]aa.com,0
968430,698983623f3565676cff21527219505e.1,1,20200300000000.0,5,fqdn_11601,1,aaa.aaaa.us,6
529071,495d364120cb3859c8df0c97e21a5dd2.1,4,20200300000000.0,1,16f73f3f4a3caef42e11f992136e1027.16,1,aa0aaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaaa.a.aa-aaa[aaaa].org,0
106190,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,43ef530be8b6c474734599b09e1910d2.18,1,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
444423,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,443c47999064fda692ff93e6a6ca1f7b.42,2,aaa0.aaaaaaa.com,0
371581,698983623f3565676cff21527219505e.1,1,20200500000000.0,1,0c4a3e4bb13d5a8d36cd481930be0285.53,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
195129,698983623f3565676cff21527219505e.2,1,20200400000000.0,1,16f73f3f4a3caef42e11f992136e1027.26,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
441338,55240f5cb01dd24893b693404153cf89.147,4,20200400000000.0,1,d311e07b16648448a4443005e4d3eacf.192,1,aaa0.aaaaaaa.com,0
241548,698983623f3565676cff21527219505e.2,2,20200500000000.0,1,9febd3c674b00f807caa4021e4a8bd89.236,1,aaaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaa0a.a.aa-aaa[aaaa].org,0
550566,5bd34f0929fdde8886bb1f67f62d692a.146,1,20200400000000.0,1,2304671cffc770968385a153f441ddbf.26,1,aaa[aaaa]-[aaaaaaaa].net,2
1021752,ea8fd3fba91b9c8dc632058860f53355.13,1,20200500000000.0,1,e6723b23d81aeef137cc77a0f2ca0dec.12,1,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
84015,698983623f3565676cff21527219505e.5,1,20200500000000.0,1,30bdb8eb1ba3d5714b3fd901e80cfab9.0,1,000[aaaa][aaaaaaa].com,0
902962,698983623f3565676cff21527219505e.1,1,20200300000000.0,1,8332328c02043e841d1fc7ff149afa39.199,4,[aaaa]aa[aaaa].net,3
1043070,ea8fd3fba91b9c8dc632058860f53355.14,2,20200500000000.0,1,1bc59bdbbf5f8d58a732fecc39e008f3.143,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
551298,5bd34f0929fdde8886bb1f67f62d692a.146,1,20200400000000.0,1,9febd3c674b00f807caa4021e4a8bd89.236,1,aaa[aaaa]-[aaaaaaaa].net,2
780659,698983623f3565676cff21527219505e.2,2,20200300000000.0,1,9e54ad255b5abf8d937d0bbe923daac0.30,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
958932,698983623f3565676cff21527219505e.5,2,20200500000000.0,1,4b0a676c12f3d04dfcd3841fcb8e8985.11,3,aaaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaa]aaa.a.aa-aaa[aaaa].org,0
120184,698983623f3565676cff21527219505e.6,2,20200500000000.0,1,2986f8d7fe6887b53247eec573649379.1,3,aaaaaa[aaaaaa][aaaaaa][aaaaaa][aaaaaa]aa.a.aa-aaa[aaaa].org,0
533217,698983623f3565676cff21527219505e.1,1,20200400000000.0,1,934b23db3d7ba2da2582581064d32c5b.152,2,aa.[aaaaaa]a[aaaaaa].com,0
1024007,ea8fd3fba91b9c8dc632058860f53355.14,1,20200500000000.0,1,1479ab5402480de172dc6128d95827e1.76,2,aaaaaaa[aaaaaa][aaaaaa][aaaaaa]aaaaa0a.a.aa-aaa[aaaa].org,0
